АВИАМОТОРОСТРОЕНИЕ	["4919-N", "469-N", "5080-N"]	['СБОРОЧНОЕ ПРОИЗВОДСТВО', 'МАШИНОСТРОЕНИЕ', 'МОТОРОСТРОЕНИЕ']
АВИАОПРЫСКИВАНИЕ	["6070-N", "135041-N"]	['АВИАЦИОННЫЕ РАБОТЫ', 'РАБОТЫ (ТРУДОВАЯ ДЕЯТЕЛЬНОСТЬ)']
АВИАПОЧТА	["1013-N", "2418-N", "115672-N"]	['СФЕРА СВЯЗИ', 'ПОЧТОВАЯ СВЯЗЬ', 'ДОСТАВИТЬ К МЕСТУ НАЗНАЧЕНИЯ']
АВИАРЕМОНТ	["111375-N", "144137-N", "464-N"]	['ПОЧИНКА НЕИСПРАВНОГО', 'РЕМОНТ И ОБСЛУЖИВАНИЕ', 'РЕМОНТ']
АВИАСИМУЛЯТОР	["5097-N", "5474-N", "143464-N"]	['ТРЕНАЖЕР', 'КОМПЬЮТЕРНАЯ ТЕХНОЛОГИЯ', 'КОМПЬЮТЕРНЫЙ ТРЕНАЖЕР']
АВИАСТАР-СП	["121655-N", "5942-N"]	['ЗАВОД', 'АВИАЦИОННЫЙ ЗАВОД']
АВИАСТРАХОВАНИЕ	["1270-N", "106595-N", "1993-N", "112026-N"]	['ФИНАНСОВАЯ ДЕЯТЕЛЬНОСТЬ', 'ОБЕРЕГАТЬ, ЗАЩИЩАТЬ', 'СТРАХОВАНИЕ', 'ВОЗМЕСТИТЬ']
АВИАТАКСИ	["137876-N", "142555-N", "144362-N", "169-N"]	['АВИАЦИОННАЯ ТЕХНИКА', 'АВИАТРАНСПОРТНОЕ СРЕДСТВО', 'ПАССАЖИРСКОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ТРАНСПОРТНОЕ СРЕДСТВО']
АВИАТАРИФ	["8203-N", "145375-N"]	['ТРАНСПОРТНЫЙ ТАРИФ', 'ТАРИФЫ НА УСЛУГИ']
АВИАТЕРАКТ	["151909-N", "151440-N"]	['ПРЕСТУПЛЕНИЕ ТЕРРОРИСТИЧЕСКОЙ НАПРАВЛЕННОСТИ', 'ТЕРРОРИСТИЧЕСКИЙ АКТ']
АВИАТЕХНИК	["129838-N", "4993-N"]	['АВИАЦИОННЫЙ РАБОТНИК', 'ТРАНСПОРТНЫЙ РАБОТНИК']
АВИАТЕХНИК	["110149-N"]	['МЕХАНИК (РАБОТНИК)']
АВИАТЕХНИК	["133132-N", "2390-N"]	['ТЕХНИК', 'ТЕХНИЧЕСКИЙ ПЕРСОНАЛ']
АВИАТРЕНАЖЕР	["5097-N", "5474-N", "143464-N"]	['ТРЕНАЖЕР', 'КОМПЬЮТЕРНАЯ ТЕХНОЛОГИЯ', 'КОМПЬЮТЕРНЫЙ ТРЕНАЖЕР']
АВИАХИМБОРЬБА	["6070-N", "135041-N"]	['АВИАЦИОННЫЕ РАБОТЫ', 'РАБОТЫ (ТРУДОВАЯ ДЕЯТЕЛЬНОСТЬ)']
АВИЗИРОВАНИЕ	["6424-N", "5276-N"]	['БАНКОВСКИЙ ДОКУМЕНТ', 'ПЛАТЕЖНЫЙ ДОКУМЕНТ']
АВИЗИРОВАНИЕ	["106605-N", "106835-N"]	['СООБЩЕНИЕ, ИЗВЕСТИЕ', 'ИЗВЕЩЕНИЕ (СООБЩЕНИЕ)']
АВИЗО	["6424-N", "5276-N"]	['БАНКОВСКИЙ ДОКУМЕНТ', 'ПЛАТЕЖНЫЙ ДОКУМЕНТ']
АВИЗО	["106605-N", "106835-N"]	['СООБЩЕНИЕ, ИЗВЕСТИЕ', 'ИЗВЕЩЕНИЕ (СООБЩЕНИЕ)']
АВИЗОВАНИЕ	["6424-N", "5276-N"]	['БАНКОВСКИЙ ДОКУМЕНТ', 'ПЛАТЕЖНЫЙ ДОКУМЕНТ']
АВИЗОВАНИЕ	["106605-N", "106835-N"]	['СООБЩЕНИЕ, ИЗВЕСТИЕ', 'ИЗВЕЩЕНИЕ (СООБЩЕНИЕ)']
АВИЗОВКА	["6424-N", "5276-N"]	['БАНКОВСКИЙ ДОКУМЕНТ', 'ПЛАТЕЖНЫЙ ДОКУМЕНТ']
АВИЗОВКА	["106605-N", "106835-N"]	['СООБЩЕНИЕ, ИЗВЕСТИЕ', 'ИЗВЕЩЕНИЕ (СООБЩЕНИЕ)']
АВИЛЕС	["242-N", "145516-N", "123680-N"]	['ГОРОД', 'ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ']
АВСТРАЛИЕЦ-АБОРИГЕН	["132681-N", "105202-N"]	['НАСЕЛЕНИЕ ГОСУДАРСТВА', 'АВСТРАЛИЙЦЫ']
АВСТРАЛИЕЦ-АБОРИГЕН	["6727-N"]	['КОРЕННОЕ НАСЕЛЕНИЕ']
АВСТРАЛОПИТЕК	["125275-N"]	['ПРИМАТЫ']
АВСТРАЛОПИТЕК	["111197-N"]	['ИСКОПАЕМЫЙ ЧЕЛОВЕК']
АВТАРКИЯ	["601-N", "133994-N", "833-N", "137766-N"]	['ГОСУДАРСТВЕННАЯ ПОЛИТИКА', 'ПОЛИТИКА (НАПРАВЛЕНИЕ ДЕЯТЕЛЬНОСТИ)', 'ЭКОНОМИЧЕСКАЯ ПОЛИТИКА', 'ВНУТРЕННЯЯ ПОЛИТИКА']
АВТАРКИЯ	["119136-N"]	['САМОСТОЯТЕЛЬНОСТЬ, НЕЗАВИСИМОСТЬ']
АВТОАКСЕССУАР	["2653-N", "143440-N"]	['АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ', 'ЧАСТЬ ТРАНСПОРТНОГО СРЕДСТВА']
АВТОАКСЕССУАР	["106554-N", "124975-N"]	['ПРЕДМЕТ, ВЕЩЬ', 'АКСЕССУАР, ПРИНАДЛЕЖНОСТЬ']
АВТОБЕТОНОМЕШАЛКА	["9209-N", "154-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ', 'АВТОМОБИЛЬ']
АВТОБЕТОНОМЕШАЛКА	["9095-N", "132301-N"]	['БЕТОНОСМЕСИТЕЛЬНАЯ УСТАНОВКА', 'СТРОИТЕЛЬНАЯ МАШИНА']
АВТОБЕТОНОСМЕСИТЕЛЬ	["9209-N", "154-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ', 'АВТОМОБИЛЬ']
АВТОБЕТОНОСМЕСИТЕЛЬ	["9095-N", "132301-N"]	['БЕТОНОСМЕСИТЕЛЬНАЯ УСТАНОВКА', 'СТРОИТЕЛЬНАЯ МАШИНА']
АВТОБУС-ЭЛЕКТРОМОБИЛЬ	["132450-N", "144362-N", "141975-N", "154-N", "156-N"]	['ЭЛЕКТРОМОБИЛЬ', 'ПАССАЖИРСКОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ЭЛЕКТРИЧЕСКОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'АВТОМОБИЛЬ', 'АВТОБУС']
АВТОВОЗ	["163-N", "154-N", "144363-N", "132530-N"]	['ГРУЗОВОЙ АВТОМОБИЛЬ', 'АВТОМОБИЛЬ', 'ГРУЗОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ПРОДУКЦИЯ МАШИНОСТРОЕНИЯ']
АВТОГЕН	["5642-N", "3737-N", "135940-N", "135942-N"]	['ГАЗОИСПОЛЬЗУЮЩЕЕ ОБОРУДОВАНИЕ', 'ГАЗОВОЕ ОБОРУДОВАНИЕ', 'ГОРЕЛКА', 'ГАЗОВАЯ ГОРЕЛКА']
АВТОГЕН	["2306-N"]	['МЕТАЛЛООБРАБАТЫВАЮЩЕЕ ОБОРУДОВАНИЕ']
АВТОГОЛ	["126070-N", "121048-N", "121049-N"]	['ПОПАДАТЬ В ЦЕЛЬ', 'ОЧКО (ЕДИНИЦА СЧЕТА)', 'ГОЛ В ВОРОТА']
АВТОГУДРОНАТОР	["5547-N", "147631-N", "132301-N"]	['ДОРОЖНО-СТРОИТЕЛЬНАЯ ТЕХНИКА', 'ДОРОЖНО-СТРОИТЕЛЬНОЕ ОБОРУДОВАНИЕ', 'СТРОИТЕЛЬНАЯ МАШИНА']
АВТОДОР	["134781-N", "2532-N", "134279-N", "2047-N", "525-N"]	['ГОСУДАРСТВЕННАЯ ОРГАНИЗАЦИЯ', 'ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ', 'ОРГАНИЗАЦИОННО-ПРАВОВАЯ ФОРМА ПРЕДПРИЯТИЙ', 'ГОСУДАРСТВЕННАЯ СОБСТВЕННОСТЬ', 'ПРЕДПРИЯТИЕ']
АВТОЗАГАР	["1254-N", "109170-N"]	['ПАРФЮМЕРНО-КОСМЕТИЧЕСКИЕ ТОВАРЫ', 'КОСМЕТИЧЕСКОЕ СРЕДСТВО']
АВТОЗАК	["135620-N", "163-N", "4968-N"]	['АВТОФУРГОН', 'ГРУЗОВОЙ АВТОМОБИЛЬ', 'БОЛЬШЕГРУЗНЫЙ АВТОМОБИЛЬ']
АВТОЗАК	["9209-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ']
АВТОЗЕРКАЛО	["2653-N", "107496-N", "129895-N"]	['АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ', 'ДЕТАЛЬ УСТРОЙСТВА', 'ДЕТАЛЬ АВТОМОБИЛЯ']
АВТОЗЕРКАЛО	["110968-N"]	['ЗЕРКАЛО (ПРЕДМЕТ)']
АВТОКАР	["2318-N", "2320-N"]	['ПОГРУЗОРАЗГРУЗОЧНОЕ ОБОРУДОВАНИЕ', 'ПОДЪЕМНО-ТРАНСПОРТНОЕ ОБОРУДОВАНИЕ']
АВТОКАР	["9209-N", "154-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ', 'АВТОМОБИЛЬ']
АВТОКАР	["7309-N"]	['САМОХОДНАЯ ТЕХНИКА']
АВТОКАР	["149739-N"]	['ТЕЛЕЖКА']
АВТОКОНТЕЙНЕРОВОЗ	["132530-N", "144962-N", "154-N", "144363-N", "163-N", "9209-N", "169-N"]	['ПРОДУКЦИЯ МАШИНОСТРОЕНИЯ', 'КОНТЕЙНЕРОВОЗ', 'АВТОМОБИЛЬ', 'ГРУЗОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ГРУЗОВОЙ АВТОМОБИЛЬ', 'СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ', 'ТРАНСПОРТНОЕ СРЕДСТВО']
АВТОКОСМЕТИКА	["1219-N", "6232-N", "2512-N"]	['ТОВАРЫ БЫТОВОЙ ХИМИИ', 'ХИМИЧЕСКАЯ ПРОДУКЦИЯ', 'ХОЗЯЙСТВЕННЫЕ ТОВАРЫ']
АВТОКРАНОВЩИК	["7202-N", "110125-N", "110148-N"]	['КРАНОВЩИК', 'РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА', 'МАШИНИСТ МАШИНЫ, УСТАНОВКИ']
АВТОКРЕСЛО	["2173-N", "8218-N"]	['ДЕТСКИЕ ТОВАРЫ', 'ИЗДЕЛИЕ ЛЕГКОЙ ПРОМЫШЛЕННОСТИ']
АВТОКРЕСЛО	["2653-N", "143440-N"]	['АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ', 'ЧАСТЬ ТРАНСПОРТНОГО СРЕДСТВА']
АВТОЛЕСОВОЗ	["9178-N", "144363-N", "132128-N"]	['ЛЕСОХОЗЯЙСТВЕННАЯ ТЕХНИКА', 'ГРУЗОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ЛЕСОВОЗ']
АВТОМАРШРУТ	["147582-N", "183-N"]	['ТРАНСПОРТНЫЙ МАРШРУТ', 'МАРШРУТ ДВИЖЕНИЯ']
АВТОМОБИЛЕВОЗ	["163-N", "154-N", "144363-N", "132530-N"]	['ГРУЗОВОЙ АВТОМОБИЛЬ', 'АВТОМОБИЛЬ', 'ГРУЗОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ПРОДУКЦИЯ МАШИНОСТРОЕНИЯ']
АВТОМОБИЛЕСТРОИТЕЛЬ	["129959-N", "2550-N"]	['РАБОТНИК ПРОМЫШЛЕННОСТИ', 'РАБОТНИК']
АВТОМОБИЛЬ-БОМБА	["151901-N", "142689-N", "5541-N"]	['САМОДЕЛЬНОЕ ВЗРЫВНОЕ УСТРОЙСТВО', 'ТЕРРОРИСТИЧЕСКАЯ БОМБА', 'ВЗРЫВНОЕ УСТРОЙСТВО']
АВТОМОБИЛЬ-ЛЕСОВОЗ	["9178-N", "144363-N", "132128-N"]	['ЛЕСОХОЗЯЙСТВЕННАЯ ТЕХНИКА', 'ГРУЗОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ЛЕСОВОЗ']
АВТОМОБИЛЬ-РЕФРИЖЕРАТОР	["9209-N", "154-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ', 'АВТОМОБИЛЬ']
АВТОМОБИЛЬ-РЕФРИЖЕРАТОР	["144363-N", "5368-N"]	['ГРУЗОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'РЕФРИЖЕРАТОР']
АВТОМОДЕЛИЗМ	["113218-N"]	['МОДЕЛИРОВАНИЕ, ИЗГОТОВЛЕНИЕ МОДЕЛЕЙ']
АВТОМОДЕЛИЗМ	["9290-N", "8138-N"]	['ТЕХНИЧЕСКИЕ ВИДЫ СПОРТА', 'ВИД СПОРТА']
АВТОМОДЕЛИРОВАНИЕ	["113218-N"]	['МОДЕЛИРОВАНИЕ, ИЗГОТОВЛЕНИЕ МОДЕЛЕЙ']
АВТОМОДЕЛИРОВАНИЕ	["9290-N", "8138-N"]	['ТЕХНИЧЕСКИЕ ВИДЫ СПОРТА', 'ВИД СПОРТА']
АВТОМОДЕЛЬ	["106525-N", "106526-N"]	['МОДЕЛЬ ДЛЯ ИЗГОТОВЛЕНИЯ', 'МОДЕЛЬ, МАКЕТ (УМЕНЬШЕННОЕ ВОСПРОИЗВЕДЕНИЕ)']
АВТОМОЙЩИК	["127004-N", "110125-N"]	['МОЙЩИК, МОЙЩИЦА', 'РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА']
АВТОМОЙЩИЦА	["127004-N", "110125-N"]	['МОЙЩИК, МОЙЩИЦА', 'РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА']
АВТОМОЛЦИСТЕРНА	["146354-N", "7468-N"]	['АВТОЦИСТЕРНА ДЛЯ ПИЩЕВЫХ ЖИДКОСТЕЙ', 'АВТОМОБИЛЬНАЯ ЦИСТЕРНА']
АВТОМОСТ	["4161-N", "4160-N"]	['ДОРОЖНОЕ СООРУЖЕНИЕ', 'МОСТ']
АВТОМОТОТУРИЗМ	["5920-N", "152303-N", "1633-N"]	['ПУТЕШЕСТВИЕ', 'АКТИВНЫЙ ОТДЫХ', 'ТУРИЗМ']
АВТОМОТОТУРИСТ	["113128-N", "4065-N"]	['ПУТЕШЕСТВЕННИК', 'ТУРИСТ']
АВТОМОТОТУРИСТКА	["113128-N", "4065-N"]	['ПУТЕШЕСТВЕННИК', 'ТУРИСТ']
АВТОМОТРИСА	["2313-N", "229-N", "232-N", "133841-N"]	['ПОДВИЖНОЙ СОСТАВ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА', 'ЖЕЛЕЗНОДОРОЖНЫЕ СРЕДСТВА ТРАНСПОРТА', 'ВАГОН', 'ЖЕЛЕЗНОДОРОЖНЫЙ ВАГОН']
АВТОМУКОВОЗ	["9209-N", "154-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ', 'АВТОМОБИЛЬ']
АВТОПЕРЕВОД	["113971-N", "113973-N"]	['ПЕРЕВОД НА ДРУГОЙ ЯЗЫК', 'ПЕРЕДАТЬ (ВОСПРОИЗВЕСТИ)']
АВТОПЕРЕВОД	["854-N", "1586-N", "145152-N"]	['ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ', 'АВТОМАТИЗИРОВАННАЯ ОБРАБОТКА ИНФОРМАЦИИ', 'ОБРАБОТКА ИНФОРМАЦИИ']
АВТОПЕРЕХОД	["6979-N", "9264-N", "4733-N"]	['ПУНКТ ПРОПУСКА ЧЕРЕЗ ГОСУДАРСТВЕННУЮ ГРАНИЦУ', 'ПОГРАНИЧНОЕ СООРУЖЕНИЕ', 'КОНТРОЛЬНО-ПРОПУСКНОЙ ПУНКТ']
АВТОПЛАТЕЖ	["112280-N", "144119-N"]	['ПЛАТИТЬ (ОТДАВАТЬ ДЕНЬГИ)', 'ПЕРЕВОД ДЕНЕЖНЫХ СРЕДСТВ']
АВТОПЛАТЕЖ	["151050-N"]	['БАНКОВСКАЯ ОПЕРАЦИЯ СО СЧЕТОМ']
АВТОПЛАТФОРМА	["163-N", "4968-N"]	['ГРУЗОВОЙ АВТОМОБИЛЬ', 'БОЛЬШЕГРУЗНЫЙ АВТОМОБИЛЬ']
АВТОПЛАТФОРМА	["9209-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ']
АВТОПОДЪЕМНИК	["113117-N", "2320-N"]	['ПОДЪЕМНИК', 'ПОДЪЕМНО-ТРАНСПОРТНОЕ ОБОРУДОВАНИЕ']
АВТОПРИБОР	["2489-N", "2754-N", "3648-N"]	['ИЗМЕРИТЕЛЬНОЕ ОБОРУДОВАНИЕ', 'ПРИБОР', 'ИЗМЕРИТЕЛЬНЫЙ ПРИБОР']
АВТОПРИБОР	["2653-N", "143440-N"]	['АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ', 'ЧАСТЬ ТРАНСПОРТНОГО СРЕДСТВА']
АВТОПРИНАДЛЕЖНОСТЬ	["2653-N", "143440-N"]	['АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ', 'ЧАСТЬ ТРАНСПОРТНОГО СРЕДСТВА']
АВТОПРИНАДЛЕЖНОСТЬ	["106554-N", "124975-N"]	['ПРЕДМЕТ, ВЕЩЬ', 'АКСЕССУАР, ПРИНАДЛЕЖНОСТЬ']
АВТОПРИЦЕП-КАМАЗ	["121655-N", "2838-N"]	['ЗАВОД', 'АВТОМОБИЛЬНЫЙ ЗАВОД']
АВТОПУТЕШЕСТВИЕ	["2661-N", "5920-N", "143590-N", "152303-N"]	['ПОЕЗДКА', 'ПУТЕШЕСТВИЕ', 'ТУРИСТИЧЕСКАЯ ПОЕЗДКА', 'АКТИВНЫЙ ОТДЫХ']
АВТОРЕФЕРАТ	["1579-N", "25-N"]	['ЛИТЕРАТУРА', 'НАУЧНАЯ ЛИТЕРАТУРА']
АВТОРЕФЕРАТ	["135318-N", "121722-N"]	['КРАТКОЕ ИЗЛОЖЕНИЕ', 'РЕФЕРАТ']
АВТОРЕФРИЖЕРАТОР	["9209-N", "154-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ', 'АВТОМОБИЛЬ']
АВТОРЕФРИЖЕРАТОР	["144363-N", "5368-N"]	['ГРУЗОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'РЕФРИЖЕРАТОР']
АВТОСБОРЩИК	["129959-N", "2550-N"]	['РАБОТНИК ПРОМЫШЛЕННОСТИ', 'РАБОТНИК']
АВТОСТОПЩИК	["113128-N", "152714-N"]	['ПУТЕШЕСТВЕННИК', 'ЧЕЛОВЕК ПО РОЛИ']
АВТОСТРАХОВЩИК	["2486-N", "1269-N"]	['СТРАХОВАЯ ОРГАНИЗАЦИЯ', 'ФИНАНСОВАЯ ОРГАНИЗАЦИЯ']
АВТОСТРОИТЕЛЬ	["129959-N", "2550-N"]	['РАБОТНИК ПРОМЫШЛЕННОСТИ', 'РАБОТНИК']
АВТОТЕЛЕЖКА	["2318-N", "2320-N"]	['ПОГРУЗОРАЗГРУЗОЧНОЕ ОБОРУДОВАНИЕ', 'ПОДЪЕМНО-ТРАНСПОРТНОЕ ОБОРУДОВАНИЕ']
АВТОТЕЛЕЖКА	["9209-N", "154-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ', 'АВТОМОБИЛЬ']
АВТОТЕЛЕЖКА	["7309-N"]	['САМОХОДНАЯ ТЕХНИКА']
АВТОТЕЛЕЖКА	["149739-N"]	['ТЕЛЕЖКА']
АВТОТОР	["151618-N", "847-N"]	['АВТОМОБИЛЬНАЯ КОМПАНИЯ', 'КОМПАНИЯ']
АВТОТРАКТОРОСТРОЕНИЕ	["2282-N", "469-N"]	['ТЯЖЕЛОЕ МАШИНОСТРОЕНИЕ', 'МАШИНОСТРОЕНИЕ']
АВТОТУРИЗМ	["5920-N", "152303-N", "1633-N"]	['ПУТЕШЕСТВИЕ', 'АКТИВНЫЙ ОТДЫХ', 'ТУРИЗМ']
АВТОТУРИСТ	["113128-N", "4065-N"]	['ПУТЕШЕСТВЕННИК', 'ТУРИСТ']
АВТОТУРИСТКА	["113128-N", "4065-N"]	['ПУТЕШЕСТВЕННИК', 'ТУРИСТ']
АВТОФОКУСИРОВКА	["120021-N", "139693-N"]	['АВТОМАТИЧЕСКИЙ РЕЖИМ', 'РЕЖИМ ФУНКЦИОНИРОВАНИЯ УСТРОЙСТВА']
АВТОФОКУСИРОВКА	["145862-N", "132848-N"]	['ФОКУСИРОВАНИЕ ИЗОБРАЖЕНИЯ', 'НАСТРОИТЬ (ОТРЕГУЛИРОВАТЬ)']
АВТОХИМИЯ	["1219-N", "6232-N", "2512-N"]	['ТОВАРЫ БЫТОВОЙ ХИМИИ', 'ХИМИЧЕСКАЯ ПРОДУКЦИЯ', 'ХОЗЯЙСТВЕННЫЕ ТОВАРЫ']
АВТОЭЛЕКТРОНИКА	["2653-N", "143440-N"]	['АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ', 'ЧАСТЬ ТРАНСПОРТНОГО СРЕДСТВА']
АВТОЭЛЕКТРОНИКА	["510-N", "149201-N"]	['ЭЛЕКТРОННОЕ ОБОРУДОВАНИЕ', 'ИНЖЕНЕРНОЕ ОБОРУДОВАНИЕ']
АВУАРЫ	["1823-N"]	['БАНКОВСКИЙ ВКЛАД']
АВУАРЫ	["1315-N", "1338-N"]	['СВОБОДНО КОНВЕРТИРУЕМАЯ ВАЛЮТА', 'ДЕНЕЖНАЯ ЕДИНИЦА']
АГАДИР	["242-N", "590-N", "207-N"]	['ГОРОД', 'НАСЕЛЕННЫЙ ПУНКТ', 'ПОРТ']
АГАЛЕГА	["107135-N", "3465-N", "7166-N"]	['ТЕРРИТОРИЯ, УЧАСТОК', 'ОСТРОВ', 'ГЕОГРАФИЧЕСКИЙ ОБЪЕКТ']
АГАТГУ	["107135-N", "3465-N", "7166-N"]	['ТЕРРИТОРИЯ, УЧАСТОК', 'ОСТРОВ', 'ГЕОГРАФИЧЕСКИЙ ОБЪЕКТ']
АГГЛЮТИНАЦИЯ	["111353-N", "110599-N", "110598-N"]	['ЛЕКСИКОЛОГИЯ', 'СЛОВООБРАЗОВАНИЕ', 'ГРАММАТИКА ЯЗЫКА']
АГГЛЮТИНИРОВАНИЕ	["111353-N", "110599-N", "110598-N"]	['ЛЕКСИКОЛОГИЯ', 'СЛОВООБРАЗОВАНИЕ', 'ГРАММАТИКА ЯЗЫКА']
АГДАШ	["242-N", "137810-N"]	['ГОРОД', 'ГОРОД АЗЕРБАЙДЖАНА']
АГЕНТ-ПРОВОКАТОР	["128361-N", "5899-N"]	['ПРОВОКАТОР (ПОДСТРЕКАТЕЛЬ)', 'ПОДСТРЕКАТЕЛЬ']
АГЕНТ-ПРОВОКАТОР	["2550-N", "8481-N"]	['РАБОТНИК', 'СЕКРЕТНЫЙ АГЕНТ']
АГИДЕЛЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
АГИДЕЛЬ	["134530-N", "135115-N"]	['ГОРОД РОССИЙСКОЙ ФЕДЕРАЦИИ', 'ГОРОД БАШКИРИИ']
АГИДЕЛЬКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
АГИТПЛАКАТ	["4142-N", "4054-N"]	['ПЕЧАТНАЯ ПРОДУКЦИЯ', 'АГИТАЦИОННЫЕ ПЕЧАТНЫЕ МАТЕРИАЛЫ']
АГИТПЛАКАТ	["121012-N", "110920-N", "111708-N"]	['ПЛАКАТ', 'ГРАФИКА (ИЗОБРАЗИТЕЛЬНОЕ ИСКУССТВО)', 'ЛИСТ БУМАГИ']
АГИТПУНКТ	["117676-N", "114757-N", "106560-N"]	['ПУНКТ (УЧРЕЖДЕНИЕ ИЛИ ОТДЕЛ)', 'ОТДЕЛ ОРГАНИЗАЦИИ, УЧРЕЖДЕНИЯ', 'ОРГАНИЗАЦИЯ, УЧРЕЖДЕНИЕ']
АГЛОФАБРИКА	["523-N", "121655-N"]	['МЕТАЛЛУРГИЧЕСКИЙ ЗАВОД', 'ЗАВОД']
АГНОЗИЯ	["3949-N", "5801-N"]	['ПСИХИЧЕСКОЕ ЗАБОЛЕВАНИЕ', 'УМСТВЕННОЕ РАССТРОЙСТВО']
АГНОСТИК	["130993-N", "2149-N", "107524-N", "153097-N"]	['ЕДИНОМЫШЛЕННИК', 'ЧЕЛОВЕК', 'ПОСЛЕДОВАТЕЛЬ', 'ЧЕЛОВЕК ПО ВЗГЛЯДАМ']
АГНОСТИЦИЗМ	["119563-N", "121514-N", "132973-N"]	['МИРОВОЗЗРЕНИЕ', 'УЧЕНИЕ (СОВОКУПНОСТЬ ТЕОРЕТИЧ. ПОЛОЖЕНИЙ)', 'ФИЛОСОФСКОЕ УЧЕНИЕ']
АГОЙ	["3484-N", "107560-N"]	['ГОРА', 'ВОЗВЫШЕННОСТЬ']
АГОРАФОБИЯ	["3949-N", "106792-N", "135768-N"]	['ПСИХИЧЕСКОЕ ЗАБОЛЕВАНИЕ', 'СТРАХ, БОЯЗНЬ', 'ФОБИЯ, НАВЯЗЧИВЫЙ СТРАХ']
АГРА	["242-N", "132070-N"]	['ГОРОД', 'ГОРОД ИНДИИ']
АГРОБИОЛОГ	["9033-N", "21-N"]	['БИОЛОГ', 'НАУЧНЫЙ РАБОТНИК']
АГРОБИОЛОГИЯ	["32-N", "112189-N", "111334-N"]	['БИОЛОГИЯ', 'ЕСТЕСТВЕННЫЕ НАУКИ', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЕ НАУКИ']
АГРОМЕТЕОРОЛОГ	["10047-N", "143045-N"]	['МЕТЕОРОЛОГ', 'ГИДРОМЕТЕОРОЛОГ']
АГРОМЕТЕОРОЛОГИЯ	["7906-N", "5068-N"]	['МЕТЕОРОЛОГИЯ', 'ГИДРОМЕТЕОРОЛОГИЯ']
АГРОМЕТЕОРОЛОГИЯ	["112189-N", "111334-N"]	['ЕСТЕСТВЕННЫЕ НАУКИ', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЕ НАУКИ']
АГРОТЕХНИК	["2550-N", "343-N"]	['РАБОТНИК', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЙ РАБОТНИК']
АГРОТУР	["2661-N", "5920-N", "143590-N", "152303-N"]	['ПОЕЗДКА', 'ПУТЕШЕСТВИЕ', 'ТУРИСТИЧЕСКАЯ ПОЕЗДКА', 'АКТИВНЫЙ ОТДЫХ']
АГРОТУРИЗМ	["5920-N", "1489-N", "1633-N", "152367-N", "152303-N"]	['ПУТЕШЕСТВИЕ', 'ОТДЫХ', 'ТУРИЗМ', 'ОТДЫХ НА ПРИРОДЕ', 'АКТИВНЫЙ ОТДЫХ']
